www.usac.edu.gt,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.usac.edu.gt,gt.,1,8,192.5.5.241#53(f.root-servers.net),INSECURE
www.usac.edu.gt,usac.edu.gt.,0,-1,200.0.68.10#53(a.lactld.org),INSECURE
www.usac.edu.gt,usac.edu.gt.,0,-1,168.234.75.252#53(ns1.usac.edu.gt),INSECURE
,,,,,
www.asisehace.gt,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.asisehace.gt,gt.,1,8,192.33.4.12#53(c.root-servers.net),INSECURE
www.asisehace.gt,asisehace.gt.,0,-1,200.33.111.1#53(ns3.nic.mx),INSECURE
www.asisehace.gt,asisehace.gt.,0,-1,173.201.72.15#53(ns30.domaincontrol.com),INSECURE
,,,,,
www.publinews.gt,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.publinews.gt,gt.,1,8,193.0.14.129#53(k.root-servers.net),INSECURE
www.publinews.gt,publinews.gt.,0,-1,200.0.68.10#53(a.lactld.org),INSECURE
www.publinews.gt,www.publinews.gt.,0,-1,23.92.29.43#53(ns1.regzone.de),INSECURE
,,,,,
registry.gy,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
registry.gy,gy.,1,8,192.33.4.12#53(c.root-servers.net),SECURE
registry.gy,J38RQ5VMFTU6LDBBSD6017OVCJ9L00R3.gy.,1,8,185.17.236.93#53(ns.cocca.fr),SECURE
registry.gy,registry.gy.,0,-1,204.13.250.21#53(ns2.p21.dynect.net),INSECURE
,,,,,
www.dpi.gov.gy,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.dpi.gov.gy,gy.,1,8,199.9.14.201#53(b.root-servers.net),SECURE
www.dpi.gov.gy,gov.gy.,1,8,192.5.4.1#53(sns-pb.isc.org),SECURE
www.dpi.gov.gy,dpi.gov.gy.,0,-1,161.47.124.191#53(ns2.government.gy),INSECURE
,,,,,
www.uog.edu.gy,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.uog.edu.gy,gy.,1,8,192.58.128.30#53(j.root-servers.net),SECURE
www.uog.edu.gy,edu.gy.,1,8,204.61.216.34#53(gy-ns.anycast.pch.net),SECURE
www.uog.edu.gy,uog.edu.gy.,0,-1,204.13.250.21#53(ns2.p21.dynect.net),INSECURE
,,,,,
nic.ht,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
nic.ht,ht.,1,8,199.7.91.13#53(d.root-servers.net),INSECURE
nic.ht,nic.ht.,0,-1,192.134.0.49#53(ns3.nic.fr),INSECURE
nic.ht,nic.ht.,0,-1,162.210.99.100#53(dns1.frddh.org.ht),INSECURE
,,,,,
www.rtnh.ht,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.rtnh.ht,ht.,1,8,192.33.4.12#53(c.root-servers.net),INSECURE
www.rtnh.ht,rtnh.ht.,0,-1,185.17.236.93#53(ns.cocca.fr),INSECURE
www.rtnh.ht,rtnh.ht.,0,-1,35.182.190.110#53(ns2.hostingpanel1.com),INSECURE
,,,,,
natcom.com.ht,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
natcom.com.ht,ht.,1,8,192.5.5.241#53(f.root-servers.net),INSECURE
natcom.com.ht,natcom.com.ht.,0,-1,185.17.236.93#53(ns.cocca.fr),INSECURE
natcom.com.ht,natcom.com.ht.,0,-1,186.1.192.2#53(dns2.natcom.com.ht),INSECURE
,,,,,
www.elheraldo.hn,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.elheraldo.hn,hn.,1,8,202.12.27.33#53(m.root-servers.net),SECURE
www.elheraldo.hn,6CTLF0QOIUEU74A647DNTU9NSHRNJFG4.hn.,1,8,200.33.111.1#53(nicmx-anycast.rds.org.hn),INSECURE
www.elheraldo.hn,elheraldo.hn.,0,-1,205.251.198.121#53(ns-1657.awsdns-15.co.uk),INSECURE
,,,,,
www.laprensa.hn,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.laprensa.hn,hn.,1,8,198.97.190.53#53(h.root-servers.net),SECURE
www.laprensa.hn,BOLSCEBNN5TO3JSK8BT1PDCM56LSKMNU.hn.,1,8,200.33.111.1#53(nicmx-anycast.rds.org.hn),INSECURE
www.laprensa.hn,laprensa.hn.,0,-1,205.251.196.55#53(ns-1079.awsdns-06.org),INSECURE
,,,,,
www.tiempo.hn,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.tiempo.hn,hn.,1,8,192.36.148.17#53(i.root-servers.net),SECURE
www.tiempo.hn,QFH1D7A0SANLBN0DD6QHJ9CBPSTLUSB9.hn.,1,8,200.33.111.1#53(nicmx-anycast.rds.org.hn),SECURE
www.tiempo.hn,tiempo.hn.,1,8,190.92.0.5#53(ns1.cablecolor.hn),SECURE
,,,,,
www.price.com.hk,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.price.com.hk,hk.,1,8,192.58.128.30#53(j.root-servers.net),SECURE
www.price.com.hk,de64ekrvvcejhnvrdeh28pige552opsb.com.hk.,1,8,202.45.188.39#53(x.hkirc.net.hk),SECURE
www.price.com.hk,www.price.com.hk.,0,-1,173.245.59.177#53(isaac.ns.cloudflare.com),INSECURE
,,,,,
www.etnet.com.hk,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.etnet.com.hk,hk.,1,8,198.97.190.53#53(h.root-servers.net),SECURE
www.etnet.com.hk,cudbhk0gisb2pujtvrtcp4n0vc5e1ola.com.hk.,1,8,194.146.106.70#53(z.hkirc.net.hk),SECURE
www.etnet.com.hk,etnet.com.hk.,0,-1,202.62.195.3#53(dns04.etnet.com.hk),INSECURE
,,,,,
www.discuss.com.hk,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.discuss.com.hk,hk.,1,8,192.203.230.10#53(e.root-servers.net),SECURE
www.discuss.com.hk,3l7tekbco48e4q3v7nb2msid2et7p6n1.com.hk.,1,8,203.119.2.218#53(c.hkirc.net.hk),SECURE
www.discuss.com.hk,www.discuss.com.hk.,0,-1,173.245.58.132#53(lola.ns.cloudflare.com),INSECURE
,,,,,
www.origo.hu,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.index.hu,hu.,1,8,192.36.148.17#53(i.root-servers.net),SECURE
www.origo.hu,dbf79qgbu9oorptj0djffu6rs609kk3o.hu.,1,8,193.6.16.1#53(c.hu),SECURE
www.origo.hu,origo.hu.,0,-1,193.225.4.82#53(ans2.telekom.hu),INSECURE
,,,,,
www.index.hu,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.index.hu,hu.,1,8,192.36.148.17#53(i.root-servers.net),SECURE
www.index.hu,13lmuvea0o9e9l3ijca9i2kltu06osjl.hu.,1,8,194.0.1.12#53(ns-com.nic.hu),SECURE
www.index.hu,index.hu.,0,-1,217.20.130.10#53(ns.inventra.hu),INSECURE
,,,,,
www.idokep.hu,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.idokep.hu,hu.,1,8,192.33.4.12#53(c.root-servers.net),SECURE
www.idokep.hu,ocsaomc5antbheidcht7k6b7senm6692.hu.,1,8,193.239.149.161#53(b.hu),SECURE
www.idokep.hu,idokep.hu.,0,-1,79.172.211.37#53(bika.idokep.hu),INSECURE
,,,,,
www.dv.is,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.dv.is,is.,1,8,193.0.14.129#53(k.root-servers.net),SECURE
www.dv.is,8i3k6eklb0ekj6qe5frmfafoqtq4kj4q.is.,1,8,194.146.106.58#53(sab.isnic.is),SECURE
www.dv.is,dv.is.,0,-1,217.28.178.10#53(ns01.t.is),INSECURE
,,,,,
www.mbl.is,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.mbl.is,is.,1,8,193.0.14.129#53(k.root-servers.net),SECURE
www.mbl.is,0g80nkq659oem446pm9nbr7m4e8bp2uq.is.,1,8,204.61.216.116#53(bes.isnic.is),SECURE
www.mbl.is,mbl.is.,0,-1,92.43.192.10#53(sleipnir.mbl.is),INSECURE
,,,,,
www.visir.is,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.visir.is,is.,1,8,198.97.190.53#53(h.root-servers.net),SECURE
www.visir.is,q4gm2jb72b5pf12gv8qgmttq61cr0mkj.is.,1,8,194.146.106.58#53(sab.isnic.is),SECURE
www.visir.is,visir.is.,0,-1,213.176.143.102#53(ns2.c.is),INSECURE
,,,,,
www.ssc.nic.in,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.ssc.nic.in,in.,1,8,198.41.0.4#53(a.root-servers.net),SECURE
www.ssc.nic.in,nic.in.,1,7,37.209.198.12#53(ns4.neustar.in),SECURE
www.ssc.nic.in,nic.in.,1,5,164.100.2.3#53(ns6.nic.in),SECURE
,,,,,
www.uidai.gov.in,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.uidai.gov.in,in.,1,8,192.33.4.12#53(c.root-servers.net),SECURE
www.uidai.gov.in,f20okrchoas6j17mb079pgpjva9cn536.gov.in.,1,7,37.209.198.12#53(ns4.neustar.in),SECURE
www.uidai.gov.in,uidai.gov.in.,0,-1,103.58.114.134#53(ns2.uidai.net.in),INSECURE
,,,,,
www.irctc.co.in,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.irctc.co.in,in.,1,8,192.5.5.241#53(f.root-servers.net),SECURE
www.irctc.co.in,2fdbpp93n728ib8kt97u4ugep7t0079i.co.in.,1,7,156.154.101.20#53(ns6.neustar.in),SECURE
www.irctc.co.in,irctc.co.in.,0,-1,203.153.43.65#53(ns1.rcil.gov.in),INSECURE
,,,,,
www.viva.co.id,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.viva.co.id,id.,1,8,198.97.190.53#53(h.root-servers.net),SECURE
www.viva.co.id,viva.co.id.,1,10,45.126.57.57#53(d.dns.id),SECURE
www.viva.co.id,www.viva.co.id.,0,-1,173.245.59.142#53(seth.ns.cloudflare.com),INSECURE
,,,,,
www.kaskus.co.id,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.kaskus.co.id,id.,1,8,192.5.5.241#53(f.root-servers.net),SECURE
www.kaskus.co.id,kaskus.co.id.,1,10,103.19.179.179#53(b.dns.id),SECURE
www.kaskus.co.id,www.kaskus.co.id.,1,13,46.137.250.62#53(ns2.kaskus.com),SECURE
,,,,,
www.grid.id,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.grid.id,id.,1,8,199.7.91.13#53(d.root-servers.net),SECURE
www.grid.id,grid.id.,1,8,103.19.177.177#53(e.dns.id),INSECURE
www.grid.id,grid.id.,0,-1,205.251.199.193#53(ns-1985.awsdns-56.co.uk),INSECURE
,,,,,
www.bankmellat.ir,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.bankmellat.ir,ir.,1,8,193.0.14.129#53(k.root-servers.net),INSECURE
www.bankmellat.ir,bankmellat.ir.,0,-1,193.189.122.83#53(b.nic.ir),INSECURE
www.bankmellat.ir,www.bankmellat.ir.,0,-1,176.56.156.4#53(dns.bankmellat.ir),INSECURE
,,,,,
www.shaparak.ir,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.shaparak.ir,ir.,1,8,199.9.14.201#53(b.root-servers.net),INSECURE
www.shaparak.ir,shaparak.ir.,0,-1,193.171.255.77#53(ns5.univie.ac.at),INSECURE
www.shaparak.ir,shaparak.ir.,0,-1,185.167.74.25#53(ns2.shaparak.ir),INSECURE
,,,,,
www.divar.ir,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.divar.ir,ir.,1,8,192.5.5.241#53(f.root-servers.net),INSECURE
www.divar.ir,divar.ir.,0,-1,193.171.255.77#53(ns5.univie.ac.at),INSECURE
www.divar.ir,divar.ir.,0,-1,195.248.242.48#53(ns3.cafebazaar.ir),INSECURE
,,,,,
www.cmc.iq,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.cmc.iq,iq.,0,-1,193.0.14.129#53(k.root-servers.net),INSECURE
www.cmc.iq,cmc.iq.,0,-1,192.5.4.1#53(sns-pb.isc.org),INSECURE
www.cmc.iq,www.cmc.iq.,0,-1,173.245.59.128#53(kip.ns.cloudflare.com),INSECURE
,,,,,
www.molsa.gov.iq,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.molsa.gov.iq,iq.,1,8,198.97.190.53#53(h.root-servers.net),INSECURE
www.molsa.gov.iq,molsa.GOV.IQ.,0,-1,199.19.6.8#53(dyn2.cmc.iq),INSECURE
www.molsa.gov.iq,molsa.gov.iq.,0,-1,209.59.181.152#53(ns2.dnscloudgateway.com),INSECURE
,,,,,
www.earthlink.iq,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.earthlink.iq,iq.,1,8,192.58.128.30#53(j.root-servers.net),INSECURE
www.earthlink.iq,earthlink.iq.,0,-1,192.5.4.1#53(sns-pb.isc.org),INSECURE
www.earthlink.iq,earthlink.iq.,0,-1,109.224.13.46#53(ns2.earthlinkiq.com),INSECURE
,,,,,
www.rte.ie,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.rte.ie,ie.,1,8,192.58.128.30#53(j.root-servers.net),SECURE
www.rte.ie,frbk4ksb1flc0hlamk3gv24ca7aa7n1s.ie.,1,8,192.93.0.4#53(h.ns.ie),SECURE
www.rte.ie,www.rte.ie.,0,-1,162.159.0.73#53(ns1.rte.ie),INSECURE
,,,,,
www.independent.ie,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.independent.ie,ie.,1,8,198.41.0.4#53(a.root-servers.net),SECURE
www.independent.ie,f8vpflq0200agdf40buqpl7j6qh77g6d.IE.,1,8,199.19.2.1#53(e.ns.ie),SECURE
www.independent.ie,independent.ie.,0,-1,205.251.196.166#53(ns-1190.awsdns-20.org),INSECURE
,,,,,
www.aib.ie,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.aib.ie,ie.,1,8,199.9.14.201#53(b.root-servers.net),SECURE
www.aib.ie,10cals1kmqpu7hfirdjgortulg5h6h5r.ie.,1,8,192.93.0.4#53(h.ns.ie),SECURE
www.aib.ie,aib.ie.,0,-1,69.36.145.33#53(ns6.netnames.net),INSECURE
,,,,,
www.panet.co.il,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.panet.co.il,il.,1,8,192.33.4.12#53(c.root-servers.net),SECURE
www.panet.co.il,ujuqmvs1cpp8gvnndmtf3b7kg26tqrle.co.il.,1,8,128.139.34.240#53(lookup.iucc.ac.il),SECURE
www.panet.co.il,www.panet.co.il.,0,-1,173.245.59.149#53(will.ns.cloudflare.com),INSECURE
,,,,,
www.walla.co.il,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.walla.co.il,il.,1,8,202.12.27.33#53(m.root-servers.net),SECURE
www.walla.co.il,ju97mp81hj5iul694u8edpg2i0od5qkr.co.il.,1,8,162.88.57.1#53(ns2.ns.il),SECURE
www.walla.co.il,walla.co.il.,0,-1,205.251.198.59#53(ns-1595.awsdns-07.co.uk),INSECURE
,,,,,
www.ynet.co.il,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.ynet.co.il,il.,1,8,198.97.190.53#53(h.root-servers.net),SECURE
www.ynet.co.il,nkga74a76nc1b9cctq1bfnkn71hakogq.co.il.,1,8,162.88.57.1#53(ns2.ns.il),SECURE
www.ynet.co.il,www.ynet.co.il.,0,-1,72.246.46.64#53(use1.akam.net),INSECURE
,,,,,
www.subito.it,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.subito.it,it.,1,8,198.97.190.53#53(h.root-servers.net),SECURE
www.subito.it,4S053NL2BDGSD5TBF1DRCJ1JKSL7JO23.it.,1,10,193.206.141.46#53(r.dns.it),SECURE
www.subito.it,www.subito.it.,0,-1,23.211.132.66#53(a16-66.akam.net),INSECURE
,,,,,
www.repubblica.it,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.repubblica.it,it.,1,8,198.97.190.53#53(h.root-servers.net),SECURE
www.repubblica.it,N940CRDTAK0QCQ01N8UEI8A4Q9QD9686.it.,1,10,193.206.141.46#53(r.dns.it),SECURE
www.repubblica.it,repubblica.it.,0,-1,205.251.197.197#53(ns-1477.awsdns-56.org),INSECURE
,,,,,
www.libero.it,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.libero.it,it.,1,8,192.36.148.17#53(i.root-servers.net),SECURE
www.libero.it,ITHHND1GMPGVI9PCT7R253B8F9T2GLAE.it.,1,10,217.29.76.4#53(m.dns.it),SECURE
www.libero.it,www.libero.it.,0,-1,156.154.66.47#53(n1.libero.it),INSECURE
,,,,,
www.jcf.gov.jm,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.jcf.gov.jm,jm.,1,8,192.5.5.241#53(f.root-servers.net),INSECURE
www.jcf.gov.jm,jcf.gov.jm.,0,-1,196.2.1.6#53(ns.jm),INSECURE
www.jcf.gov.jm,jcf.gov.jm.,0,-1,200.10.152.152#53(ns1.cwjamaica.com),INSECURE
,,,,,
utech.edu.jm,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
utech.edu.jm,jm.,1,8,199.9.14.201#53(b.root-servers.net),INSECURE
utech.edu.jm,utech.edu.jm.,0,-1,196.3.191.66#53(ns3-jm.fsl.org.jm),INSECURE
utech.edu.jm,utech.edu.jm.,0,-1,200.9.115.10#53(dns.utech.edu.jm),INSECURE
,,,,,
www.gov.jm,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.gov.jm,jm.,1,8,199.7.91.13#53(d.root-servers.net),INSECURE
www.gov.jm,www.gov.jm.,0,-1,196.2.1.6#53(ns.jm),INSECURE
www.gov.jm,www.gov.jm.,0,-1,196.3.188.11#53(dns3.fsl.org.jm),INSECURE
,,,,,
www.livedoor.jp,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.livedoor.jp,jp.,1,8,199.7.91.13#53(d.root-servers.net),SECURE
www.livedoor.jp,AHINDH16T5P0LO2L90L032B17SMPLBJ7.jp.,1,8,210.138.175.244#53(d.dns.jp),SECURE
www.livedoor.jp,livedoor.com.,0,-1,203.104.137.9#53(ns2.naver.jp),INSECURE
,,,,,
www.nicovideo.jp,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.nicovideo.jp,jp.,1,8,198.41.0.4#53(a.root-servers.net),SECURE
www.nicovideo.jp,CSO87PSBSDKGKUSUI9GACKF2QMI4KAJQ.jp.,1,8,192.50.43.53#53(e.dns.jp),SECURE
www.nicovideo.jp,nicovideo.jp.,0,-1,205.251.199.249#53(ns-2041.awsdns-63.co.uk),INSECURE
,,,,,
www.rakuten.co.jp,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.rakuten.co.jp,jp.,1,8,192.203.230.10#53(e.root-servers.net),SECURE
www.rakuten.co.jp,9COLLN26F1SMOI94TIOM19K4NDR17PFC.jp.,1,8,156.154.100.5#53(c.dns.jp),SECURE
www.rakuten.co.jp,www.rakuten.co.jp.,0,-1,133.237.30.77#53(ns02.rakuten.co.jp),INSECURE
,,,,,
www.moh.gov.jo,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.moh.gov.jo,jo.,1,8,192.33.4.12#53(c.root-servers.net),INSECURE
www.moh.gov.jo,moh.gov.jo.,0,-1,193.188.66.2#53(petra.nic.gov.jo),INSECURE
www.moh.gov.jo,moh.gov.jo.,0,-1,193.188.66.104#53(ns2.nitc.gov.jo),INSECURE
,,,,,
www.csb.gov.jo,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.csb.gov.jo,jo.,1,8,192.33.4.12#53(c.root-servers.net),INSECURE
www.csb.gov.jo,csb.gov.jo.,0,-1,193.188.66.103#53(amra.nic.gov.jo),INSECURE
www.csb.gov.jo,csb.gov.jo.,0,-1,193.188.66.4#53(ns1.nitc.gov.jo),INSECURE
,,,,,
www.moe.gov.jo,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.moe.gov.jo,jo.,1,8,192.36.148.17#53(i.root-servers.net),INSECURE
www.moe.gov.jo,moe.gov.jo.,0,-1,147.28.0.39#53(rip.psg.com),INSECURE
www.moe.gov.jo,moe.gov.jo.,0,-1,193.188.66.104#53(ns2.nitc.gov.jo),INSECURE
,,,,,
www.kolesa.kz,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.kolesa.kz,kz.,1,8,199.7.91.13#53(d.root-servers.net),INSECURE
www.kolesa.kz,kolesa.kz.,0,-1,194.0.21.5#53(ns.nic.kz),INSECURE
www.kolesa.kz,kolesa.kz.,0,-1,185.146.2.3#53(ns1.kolesa.kz),INSECURE
,,,,,
www.kundelik.kz,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.kundelik.kz,kz.,1,8,199.7.83.42#53(l.root-servers.net),INSECURE
www.kundelik.kz,kundelik.kz.,0,-1,194.0.21.5#53(ns.nic.kz),INSECURE
www.kundelik.kz,kundelik.kz.,0,-1,195.210.46.194#53(ns1.ps.kz),INSECURE
,,,,,
www.nur.kz,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.nur.kz,kz.,1,8,192.112.36.4#53(g.root-servers.net),INSECURE
www.nur.kz,nur.kz.,0,-1,185.79.212.7#53(ns1.nic.kz),INSECURE
www.nur.kz,origin.nur.kz.,0,-1,173.245.58.246#53(asa.ns.cloudflare.com),INSECURE
,,,,,
www.tuko.co.ke,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.tuko.co.ke,ke.,1,8,192.36.148.17#53(i.root-servers.net),SECURE
www.tuko.co.ke,d8f0ihgfnvlqt62b12ekdapuu75a93qf.co.ke.,1,8,204.61.216.7#53(ns.anycast.kenic.or.ke),SECURE
www.tuko.co.ke,www.tuko.co.ke.,0,-1,173.245.59.212#53(newt.ns.cloudflare.com),INSECURE
,,,,,
www.standardmedia.co.ke,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.standardmedia.co.ke,ke.,1,8,192.112.36.4#53(g.root-servers.net),SECURE
www.standardmedia.co.ke,iqt40bbgg7miakmsnl1sql74jcge68uk.co.ke.,1,8,66.135.46.112#53(ns2.dns.business),SECURE
www.standardmedia.co.ke,www.standardmedia.co.ke.,0,-1,173.245.59.105#53(brad.ns.cloudflare.com),INSECURE
,,,,,
www.nation.co.ke,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.nation.co.ke,ke.,1,8,192.36.148.17#53(i.root-servers.net),SECURE
www.nation.co.ke,iqt40bbgg7miakmsnl1sql74jcge68uk.co.ke.,1,8,204.61.216.7#53(ns.anycast.kenic.or.ke),SECURE
www.nation.co.ke,nation.co.ke.,0,-1,205.251.196.83#53(ns-1107.awsdns-10.org),INSECURE
,,,,,
www.alanba.com.kw,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.alanba.com.kw,kw.,1,8,193.0.14.129#53(k.root-servers.net),SECURE
www.alanba.com.kw,4KCJ2NKC1L473R1ETR8DBLN14TAM7CGF.com.kw.,1,8,23.97.177.111#53(b.nic.kw),SECURE
www.alanba.com.kw,www.alanba.com.kw.,1,13,173.245.58.189#53(liz.ns.cloudflare.com),SECURE
,,,,,
www.knetpay.com.kw,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.knetpay.com.kw,kw.,1,8,192.36.148.17#53(i.root-servers.net),SECURE
www.knetpay.com.kw,4KCJ2NKC1L473R1ETR8DBLN14TAM7CGF.COM.KW.,1,8,162.88.47.1#53(d.nic.kw),SECURE
www.knetpay.com.kw,knetpay.com.kw.,0,-1,62.215.6.5#53(ns2.fasttelco.net),INSECURE
,,,,,
www.paci.gov.kw,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.paci.gov.kw,kw.,1,8,192.33.4.12#53(c.root-servers.net),SECURE
www.paci.gov.kw,3LI838FH3N2FUB7HHP4V7JFGU3H8GSMK.GOV.KW.,1,8,162.88.46.1#53(c.nic.kw),SECURE
www.paci.gov.kw,paci.gov.kw.,0,-1,91.102.148.12#53(ns2.paci.gov.kw),INSECURE
,,,,,
www.lalafo.kg,.,1,8,192.115.106.35#53(192.115.106.35),SECURE
www.lalafo.kg,kg.,1,8,192.58.128.30#53(j.root-servers.net),SECURE
www.lalafo.kg,lalafo.kg.,1,5,193.0.9.84#53(kg.cctld.authdns.ripe.net),INSECURE
www.lalafo.kg,lalafo.kg.,0,-1,205.251.193.16#53(ns-272.awsdns-34.com),INSECURE
,,,,,
